FINESS_ET;FINESS_EJ;RAISON_SOCIALE;RAISON_SOCIALE_ENTITE_JURIDIQUE;ADRESSE_ADMINISTRATIVE_1;ADRESSE_ADMINISTRATIVE_2;NUM_VOIE;CPT_NUM;TYPE_VOIE;VOIE;ADRESSE_COMPLETE;COMPLEMENT_ADRESSE;NUM_DEPT;DEPT;CP_VILLE;NUM_TEL;NUM_FAX;NUM_CAT;CATEGORIE_DE_L_ETABLISSEMENT;NUM_TYPE;TYPE_ETABLISSEMENT;NUM_SIRET;CODE_APE;CODE_TARIF;LIB_TARIFICATION;CODE_PSPH;PARTICIPANT_SERVICE_PUBLIC_HOSPITALIER;DATE_OUVERTURE;lat;lng;WGS84
770300259;770000347;CLINIQUE LES TROIS SOLEILS;CENTRE DE REED. FONCTIONNELLE ET DE READ. FONCTIONNELLE;;;19;;R;DU CHATEAU;19 R DU CHATEAU;;77;SEINE-ET-MARNE;77310 BOISSISE LE ROI;01 64 71 80 00;01 60 65 76 25;135;Etablissement Réadaptation Fonctionnelle;1107;Etablissements de Soins de Suite et de Réadaptation;78490041700014;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1971-01-05;48.5265518;2.572056;48.5265518,2.572056
770015410;770110070;CATTP 77G 08 CH LEON BINET DE PROVINS;;;;;;RTE;DE CHALAUTRE;RTE DE CHALAUTRE;BP212;77;SEINE-ET-MARNE;77488 PROVINS CEDEX;01 64 60 40 00;01 64 60 40 90;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770008600023;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2001-01-15;48.5555924;3.3040179;48.5555924,3.3040179
780809588;780002697;CENTRE MEDICO-PSYCHOL.78G03;CENTRE MEDICO-PSYCHOLOGIQUE SECTEUR 78-G-03;;;16;;R;DU PLATEAU;16 R DU PLATEAU;;78;YVELINES;78410 AUBERGENVILLE;01 30 95 87 74;01 30 90 05 36;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780577800128;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9595441;1.8627566;48.9595441,1.8627566
750038358;910140011;CENTRE DE POST CURE LEMERCIER;;;;110;;R;LEMERCIER;110 R LEMERCIER;;75;PARIS;75017 PARIS;01 42 26 84 45;;430;Centre Postcure Malades Mentaux;1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910206700312;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2012-05-14;48.8900596;2.3175448;48.8900596,2.3175448
940006828;940016819;CMP JOYEUSE;;;;18;;R;JOYEUSE;18 R JOYEUSE;;94;VAL-DE-MARNE;94340 JOINVILLE LE PONT;;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.818783;2.4764719;48.818783,2.4764719
940170095;940807654;ECOLE EXPERIMENTALE;HOPITAL DE JOUR POUR ENFANTS-C.E.R.P.P.-BONNEUIL-SUR-MARNE;;;63;;R;PASTEUR;63 R PASTEUR;;94;VAL-DE-MARNE;94380 BONNEUIL SUR MARNE;01 43 39 64 61;01 43 39 85 48;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;78566327900012;;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1969-01-09;48.7758041;2.477626;48.7758041,2.477626
780000352;780110094;HOPITAL DU VESINET;CTRE DE MOYEN SEJOUR POUR CONVALESCENCE CURE ET READAPTATION;;;72;;AV;DE LA PRINCESSE;72 AV DE LA PRINCESSE;;78;YVELINES;78110 LE VESINET;01 30 15 80 00;01 30 15 85 80;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26780240300019;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.882914;2.1308833;48.882914,2.1308833
910811074;910110063;CENTRE DE LONG SEJOUR C.H ORSAY;CENTRE DE LONG SEJOUR DU CENTRE HOSPITALIER D'ORSAY;;;4;;PL;GENERAL LECLERC;4 PL GENERAL LECLERC;;91;ESSONNE;91406 ORSAY CEDEX;01 69 29 75 75;;362;Etablissement de Soins Longue Durée;1109;Etablissements de Soins de Longue Durée;26910224000042;;17;Autorité mixte ARS PCG  dotation globale;1;Etablissement public de santé;1987-01-01;48.69867;2.1872302;48.69867,2.1872302
780018578;780140059;CMP ANNEXE;;;;100;B;R;BOURQUELOT;100B R BOURQUELOT;;78;YVELINES;78500 SARTROUVILLE;01 39 15 77 70;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780244500341;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2007-02-27;48.9437909;2.1992185;48.9437909,2.1992185
910010669;910110063;HJ LES COLOMBIERS 91G16;;;;7;;AV;DU GAL LECLERC;7 AV DU GAL LECLERC;;91;ESSONNE;91120 PALAISEAU;01 69 25 44 78;;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2000-12-20;48.7063766;2.2380868;48.7063766,2.2380868
920810843;940140049;CMP ADULTES 92G15 (NATIONALE);;;;3;;R;NATIONALE;3 R NATIONALE;;92;HAUTS-DE-SEINE;92100 BOULOGNE BILLANCOURT;01 47 61 06 74;01 41 41 03 69;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940106300293;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8243788;2.244428;48.8243788,2.244428
920812344;780140059;HOPITAL DE JOUR COURBEVOIE 92I02;HOPITAL DE JOUR INFANTO-JUVENILE;;;41;;R;KILFORD;41 R KILFORD;;92;HAUTS-DE-SEINE;92400 COURBEVOIE;01 47 68 54 15;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26780244500242;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1989-01-11;48.9011725;2.253877;48.9011725,2.253877
920300670;920000965;CLINIQUE SAINTE-ISABELLE;CLIMAREP CLINIQUE SAINTE-ISABELLE;;;24;;BD;DU CHATEAU;24 BD DU CHATEAU;;92;HAUTS-DE-SEINE;92200 NEUILLY SUR SEINE;01 40 88 44 00;01 46 37 10 02;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;61204249900014;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1962-01-01;48.8903212;2.2698414;48.8903212,2.2698414
920810660;920804465;"CMP 92I07 ENFANTS "" L'AUBIER """;CENTRE MEDICO PSYCHOLOGIQUE INFANTO-JUVENILE GROUPE I07;;;121;B;AV;DU GENERAL DE GAULLE;121B AV DU GENERAL DE GAULLE;;92;HAUTS-DE-SEINE;92340 BOURG LA REINE;01 41 87 04 01;01 41 87 04 05;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26920141400126;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8176962;2.27651;48.8176962,2.27651
770001279;770110013;UNITE PSYCHIATRIQUE  77G09-G10;;;;4;;R;DES MOULINS;4 R DES MOULINS;;77;SEINE-ET-MARNE;77120 COULOMMIERS;01 64 65 73 27;01 64 65 73 36;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26770948300213;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8141281;3.0828808;48.8141281,3.0828808
940310014;940000979;MAISON DE SANTE NOGENT S/MARNE;MAISON DE SANTE DE NOGENT SUR MARNE;;;30;;R;DE PLAISANCE;30 R DE PLAISANCE;;94;VAL-DE-MARNE;94736 NOGENT SUR MARNE CEDEX;01 45 14 70 00;01 45 14 70 14;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;40203816000014;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1927-01-01;48.8436079;2.4897296;48.8436079,2.4897296
770010999;770110054;CMP BLUM;;;;73;;AV;LEON BLUM;73 AV LEON BLUM;;77;SEINE-ET-MARNE;77176 SAVIGNY LE TEMPLE;01 64 41 63 93;01 64 41 80 46;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770005200199;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.5966089;2.581447;48.5966089,2.581447
770814622;770700185;ANNEXE D'ORGEMONT MOYEN SEJOUR;ANNEXE D'ORGEMONT MOYEN SEJOUR;SOINS DE SUITE ET DE READAPTION;;2;B;R;D'ORGEMONT;2B R D'ORGEMONT;;77;SEINE-ET-MARNE;77100 MEAUX;01 64 35 37 54;01 64 35 37 30;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26770933500025;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9558243;2.8696165;48.9558243,2.8696165
770809135;770700185;CMP MEAUX BEAUVAL 77I05;DISPENSAIRE D HYGIENE MENTALE PSYCHIATRIE INFANTO JUVENILE 4;;CENTRE DE GUIDANCE INFANTILE;4;;SQ;P. ET M. CURIE;4 SQ P. ET M. CURIE;;77;SEINE-ET-MARNE;77100 MEAUX;01 64 33 50 49;01 60 25 22 61;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770933500157;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9487256;2.9027472;48.9487256,2.9027472
780310025;750043994;"CLINIQUE ""VILLA DES PAGES""";;;;40;;AV;HORACE VERNET;40 AV HORACE VERNET;;78;YVELINES;78110 LE VESINET;01 30 15 96 96;01 30 15 96 99;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;30116075000255;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1901-01-01;48.8978213;2.1356046;48.8978213,2.1356046
950032755;950110015;APPARTEMENT THERAP CLAUDE BERNARD;APPARTEMENT THERAPEUTIQUE CLAUDE BERNARD;;;61;;R;CLAUDE BERNARD;61 R CLAUDE BERNARD;;95;VAL-D'OISE;95870 BEZONS;;;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2000-12-20;48.924101;2.2088354;48.924101,2.2088354
920809837;920110020;HOPITAL DE JOUR DE MEDECINE;CENTRE D'ACCUEIL;;C.A.S.H. DE NANTERRE;403;;AV;DE LA REPUBLIQUE;403 AV DE LA REPUBLIQUE;;92;HAUTS-DE-SEINE;92014 NANTERRE CEDEX;01 47 69 66 61;01 47 69 66 92;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26920138000160;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1901-01-01;48.9122171;2.2236494;48.9122171,2.2236494
950000695;950500033;CENTRE HOSPITALIER DE CARNELLE;;;180 RUE CORENTIN CELTON;2;;ALL;DE LA FONTAINE AU ROY;2 ALL DE LA FONTAINE AU ROY;;95;VAL-D'OISE;95270 ST MARTIN DU TERTRE;01 30 35 51 23;01 30 35 90 67;106;Centre hospitalier, ex Hôpital local;1106;Hôpitaux Locaux;26950272000015;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1930-01-07;49.1038188;2.334974;49.1038188,2.334974
750150013;750811887;"HOPITAL PIERRE ROUQUES ""LES BLUETS""";;;;4;;R;LASSON;4 R LASSON;;75;PARIS;75571 PARIS CEDEX 12;01 53 36 41 00;01 53 36 41 51;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;30051264700086;8610Z;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1947-11-16;48.8431462;2.4061284;48.8431462,2.4061284
940804602;940016819;CMP  INF-JUV ANATOLE  FRANCE;CENTRE MEDICO-PSYCHOLOGIQUE ANATOLE FRANCE I03;;;33;;AV;ANATOLE FRANCE;33 AV ANATOLE FRANCE;;94;VAL-DE-MARNE;94220 CHARENTON LE PONT;01 48 93 29 29;01 48 93 29 29;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1972-01-01;48.8244793;2.4110188;48.8244793,2.4110188
940002348;940110042;CENTRE DE JOUR CATTP;CENTRE D'ACCUEIL THERAPEUTIQUE A TEMPS PARTIEL;;;22;;R;GAMBETTA;22 R GAMBETTA;;94;VAL-DE-MARNE;94195 VILLENEUVE S GEORGES CEDEX;01 43 89 66 02;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940120400111;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2002-05-27;48.7306525;2.4559826;48.7306525,2.4559826
950000331;950110049;CENTRE HOSPITALIER DE GONESSE;;;;;;R;BERNARD FEVRIER;R BERNARD FEVRIER;BP 71;95;VAL-D'OISE;95503 GONESSE CEDEX;01 34 53 21 21;01 34 53 24 79;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26950004700015;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.984332;2.460589;48.984332,2.460589
780140034;780140026;CTRE READ JEUNES ST CYR 78 I0 4;CENTRE DE READAPTATION DE JEUNES SECT 78 I 4      ( CHARCOT;;;11;;SQ;ANATOLE FRANCE;11 SQ ANATOLE FRANCE;;78;YVELINES;78210 ST CYR L ECOLE;01 30 79 29 03;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26780010000039;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1990-10-31;48.80336;2.0623561;48.80336,2.0623561
920010949;780140059;HJ ADO LE SUD EST;;SECTEUR 92-I-03;;5;;BD;LE SUD EST;5 BD LE SUD EST;;92;HAUTS-DE-SEINE;92000 NANTERRE;01 41 37 39 94;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26780244500317;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2000-12-20;48.892423;2.215331;48.892423,2.215331
950006098;950110015;CENTRE THOREZ;;;;38;;PL;DE L'EUROPE;38 PL DE L'EUROPE;;95;VAL-D'OISE;95100 ARGENTEUIL;01 34 11 73 40;01 30 25 04 81;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950163100197;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.9068945;2.2622554;48.9068945,2.2622554
920420023;750043994;CLINIQUE L'ERMITAGE DE CLAMART;;;;1;;R;DE L'EST;1 R DE L'EST;;92;HAUTS-DE-SEINE;92140 CLAMART;01 41 90 14 30;01 46 44 31 63;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;30116075000222;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1950-01-01;48.7972108;2.2625548;48.7972108,2.2625548
920810645;920804465;CMP 92I06 ENFANTS;CENTRE MEDICO-PSYCHOLOGIQUE INFANTO-JUVENILE;;;41;;AV;GÉNÉRAL LECLERC;41 AV GÉNÉRAL LECLERC;;92;HAUTS-DE-SEINE;92350 LE PLESSIS ROBINSON;01 46 30 15 01;01 46 31 10 80;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26920141400100;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.7833609;2.2667654;48.7833609,2.2667654
920000221;940140049;CMP ENFANTS 92I07 (J.P. TIMBAUD);CENTRE MEDICO-PSYCHOLOGIQUE INFANTO-JUVENILE GROUPE 92I07;;;25;;R;J.P TIMBAUD;25 R J.P TIMBAUD;;92;HAUTS-DE-SEINE;92320 CHATILLON;01 42 53 35 13;01 47 35 47 98;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940106300103;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.80278;2.2855;48.80278,2.2855
950005959;950013870;CMP MONTMORENCY;;;;7;;R;RENAUD;7 R RENAUD;;95;VAL-D'OISE;95160 MONTMORENCY;;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950472600093;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.9931022;2.3247554;48.9931022,2.3247554
910807981;910140029;CENTRE MEDICO-PSY. 91 I01;CENTRE MEDICO-PSY;;SECTEUR I EST;1;;R;DE LA CORNE;1 R DE LA CORNE;;91;ESSONNE;91590 LA FERTE ALAIS;01 64 57 67 22;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910009500067;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.4831678;2.3477372;48.4831678,2.3477372
910815083;910140029;APPARTEMENT THERAPEUTIQUE;APPARTEMENT THERAPEUTIQUE;;;7;;R;ROSENBERG;7 R ROSENBERG;;91;ESSONNE;91700 STE GENEVIEVE DES BOIS;01 69 92 52 52;;412;Appartement Thérapeutique;1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910009500414;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1993-01-03;48.6430516;2.3504961;48.6430516,2.3504961
930006069;930140025;UNITE D HOSPITALISATION;;;;5;;R;DU DR DELAFONTAINE;5 R DU DR DELAFONTAINE;;93;SEINE-SAINT-DENIS;93200 ST DENIS;;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26930093500815;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-01-01;48.936187;2.3729004;48.936187,2.3729004
930815543;930140025;CATTP VERDUN;;;;18;;AV;DE VERDUN;18 AV DE VERDUN;;93;SEINE-SAINT-DENIS;93130 NOISY LE SEC;01 48 91 72 57;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930093500336;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8956126;2.4561274;48.8956126,2.4561274
940804420;940140023;CENTRE THERAPEUTIQUE FONTENAY;CTRE MEDICO-PSYCHOLOGIQUE PSYCHIATRIE ADULTES - FONTENAY/BOI;;24/26;24;;R;MOT;24 R MOT;;94;VAL-DE-MARNE;94120 FONTENAY SOUS BOIS;01 48 76 47 47;01 48 73 56 62;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940134500153;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1979-01-01;48.8463178;2.4695215;48.8463178,2.4695215
780300414;780000675;CENTRE MEDICO-CHIRURGICAL DE L'EUROPE;CENTRE MEDICO CHIRURGICAL DE L'EUROPE;;;9;B;R;DE SAINT GERMAIN;9B R DE SAINT GERMAIN;;78;YVELINES;78560 LE PORT MARLY;01 39 17 22 22;01 39 17 24 95;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;39201518600019;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1974-01-01;48.8805256;2.1085083;48.8805256,2.1085083
930012489;930110069;APPARTEMENT THERAPEUTIQUE;;;;1;;ALL;DES SAPINS;1 ALL DES SAPINS;;93;SEINE-SAINT-DENIS;93600 AULNAY SOUS BOIS;01 43 83 88 13;;412;Appartement Thérapeutique;1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930116400209;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1986-01-01;48.9471593;2.5059293;48.9471593,2.5059293
750024069;750140014;CENTRE FALGUIERE;;;déc.-14;14;;CITE;FALGUIÈRE;14 CITE FALGUIÈRE;;75;PARIS;75015 PARIS;01 45 44 45 87;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26750064300304;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2005-01-01;48.8407824;2.3120565;48.8407824,2.3120565
750014169;750043994;CLINIQUE DE LA JONQUIERE;;;;27;;R;DE LA JONQUIERE;27 R DE LA JONQUIERE;;75;PARIS;75017 PARIS;08 26 96 16 00;;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;30116075000305;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;2006-04-04;48.8935347;2.3246893;48.8935347,2.3246893
750301152;750047136;CLINIQUE PARIS MONTMARTRE;;;;197;;R;MARCADET;197 R MARCADET;;75;PARIS;75018 PARIS;01 44 92 40 00;01 44 92 40 96;128;Etablissement de Soins Chirurgicaux;1110;Etablissements de Soins de Courte Durée;50296809200010;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1973-05-03;48.8917555;2.3340947;48.8917555,2.3340947
910006329;910140029;"HOPITAL DE JOUR ""MOSAIQUE"" 91I05";;;;2;;R;DE LA PLAINE;2 R DE LA PLAINE;;91;ESSONNE;91700 STE GENEVIEVE DES BOIS;01 60 15 50 00;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26910009500471;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2000-01-07;48.6284186;2.3359514;48.6284186,2.3359514
940100050;750712184;HOPITAL EMILE ROUX (AP-HP);HOPITAL EMILE ROUX (A.P. - H.P.);;;1;;AV;DE VERDUN;1 AV DE VERDUN;;94;VAL-DE-MARNE;94456 LIMEIL BREVANNES CEDEX;01 45 95 80 80;01 45 95 83 15;101;Centre Hospitalier Régional (C.H.R.);1101;Centres Hospitaliers Régionaux;26750045200110;;2;Autorité Ministérielle;1;Etablissement public de santé;1904-04-04;48.7502491;2.4828814;48.7502491,2.4828814
940170111;940721400;HOPITAL DE JOUR LE PERREUX;HOPITAL DE JOUR POUR ENFANTS-U.D.S.M.- LE PERREUX S/MARNE;;;49;B;AV;LEDRU ROLLIN;49B AV LEDRU ROLLIN;;94;VAL-DE-MARNE;94170 LE PERREUX SUR MARNE;01 43 24 56 58;;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26940115400126;8610Z;5;Préfet de Département établissements médico-sociaux;;;1975-11-18;48.841643;2.4996845;48.841643,2.4996845
930811104;930140025;APPARTEMENT THERAPEUTIQUE GAGNY;;;;20;;AV;DES DAHLIAS;20 AV DES DAHLIAS;;93;SEINE-SAINT-DENIS;93220 GAGNY;01 43 51 12 36;;412;Appartement Thérapeutique;1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930093500476;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1994-01-01;48.8936883;2.5450364;48.8936883,2.5450364
770803187;770700185;CENTRE MEDICO-PSYCHO 77 G 13;DISPENSAIRE D'HYGIENE MENTALE SECTEUR PSYCHIATRIQUE NO: 6;;ECOLE ANNE GODEAU;19;;R;EMILE RONNE;19 R EMILE RONNE;;77;SEINE-ET-MARNE;77290 MITRY MORY;01 64 27 65 42;01 64 67 10 07;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770933500108;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9790984;2.622898;48.9790984,2.622898
910808443;910140029;CENTRE MEDICO-PSY- LIMOURS - 91 G 04;CENTRE MEDICO-PSY;;;2;B;;RTE MARCOUSSIS;2B  RTE MARCOUSSIS;;91;ESSONNE;91470 LIMOURS;01 64 91 22 22;01 64 91 22 23;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910009500281;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.6459232;2.0775984;48.6459232,2.0775984
